Name,BuildingNumber,Street,Unit,Fraction,GeoArea,City,Zip,PlaceStatus,PlaceType,PlaceSubType,PrivateResidence,MappedYear,Note,PhoneNumber,Email,Geolocation,Lng,Lat,Website
"Dr. Victor Munoz, MD",4952,W Irving Park Rd,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Hlth Alld Services Ne,773-831-8102,,POINT(-87.7516913605057 41.9533895040392),-87.75169136,41.9533895,
Draughn Software,5514,W Windsor Ave,,,,Chicago,,Active,Trade Service,Media,Yes,2019,Comp Rltd Services Nec,773-725-6027,,POINT(-87.7652144478759 41.9633674564876),-87.76521445,41.96336746,
Drazkiewicz Maciej,3929,N Central Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Ofcs Clns of Mdl D,773-205-5930,,POINT(-87.7669370384001 41.9519977540402),-87.76693704,41.95199775,
Drehobl Art Glass,5108,W Irving Park Rd,,,,Chicago,,Active,Retail,Gift-art-ethnic,No,2019,Stained Glass,773-286-2566,,POINT(-87.7551607772022 41.9533544786063),-87.75516078,41.95335448,
DRS Remodeling,4134,N Mason Ave,,,,Chicago,,Out of Business,Trade Service,Building trades,Yes,2019,No signage phone disconnected,773-617-2900,,POINT(-87.7756889100899 41.9559109940246),-87.77568891,41.95591099,
Dry Clean Solutions,3845,N Cicero Ave,,,,Chicago,,Active,Personal Service,"Laundry, tailor",No,2019,Repair Services Nec,773-853-0935,,POINT(-87.7472046224112 41.9511244503495),-87.74720462,41.95112445,
Dry Cleaners,4450,N Milwaukee Ave,,,,Chicago,,Active,Personal Service,"Laundry, tailor",No,2019,Dryclng Plt Exc Rg,773-545-2358,,POINT(-87.7555600082774 41.9617720915056),-87.75556001,41.96177209,
DSG Merchandise,6055,W Lawrence Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Bus  Services  Nec,773-875-3820,,POINT(-87.7793395807596 41.9675514958408),-87.77933958,41.9675515,
Dubin & Associates,4252,N Cicero Ave,,,,Chicago,,Out of Business,Service or Programmed Residential Space,Other,No,2019,Sngl-Fam Hsng Cnstr,773-427-2400,,POINT(-87.7474993955886 41.9586021304607),-87.7474994,41.95860213,
Duet Carpet,4334,N Central Ave,,,,Chicago,,Out of Business,Trade Service,Indoor service,No,2019,Floor Covering Strs,773-205-8830,,POINT(-87.7672788590438 41.959642880071),-87.76727886,41.95964288,
Dulski Warren Law Office,4108,N Cicero Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,No,2019,Same complex as 230 W 77th St,773-777-9559,,POINT(-87.7473803634235 41.9555324910633),-87.74738036,41.95553249,
Dunham Boys Baseball Organization,4556,N Mobile Ave,,,,Chicago,,Active,Fitness,Sport team,Yes,2019,Membership Spt Rctn CL,773-617-3744,,POINT(-87.7845089100109 41.9637237173151),-87.78450891,41.96372372,
Dunkin' Donuts,5000,W Irving Park Rd,,,,Chicago,,Active,Dining,Fast Food,No,2019,Retail Bakeries,773-545-0515,,POINT(-87.7526319442189 41.9533705295939),-87.75263194,41.95337053,
Dunkin' Donuts,3843,N Cicero Ave,,,,Chicago,,Active,Dining,Fast Food,No,2019,Retail Bakeries,773-545-5436,,POINT(-87.7472046224112 41.9512144501426),-87.74720462,41.95121445,
Dunkin' Donuts,4245,N Milwaukee Ave,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,Retail Bakeries,773-427-4245,,POINT(-87.7522493993501 41.9581238090132),-87.7522494,41.95812381,
Dunkin' Donuts,4350,N Central Ave,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,Retail Bakeries,773-545-7980,,POINT(-87.7672803592303 41.9601676272165),-87.76728036,41.96016763,
Durability Roofing,3452,N Knox Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Rfng Sdng Sht Mtl,773-777-2212,,POINT(-87.7427989500846 41.9440580778495),-87.74279895,41.94405808,
Durmic Consulting,4660,N Milwaukee Ave,,,,Chicago,,Out of Business,Trade Service,Building trades,Yes,2019,no sign and no answer,312-473-2721,,POINT(-87.758649290285 41.9653364780721),-87.75864929,41.96533648,
Dutch Cleaners,5058,W Irving Park Rd,,,,Chicago,,Active,Trade Service,Indoor service,No,2019,Dryclng Plt Exc Rg,773-545-6174,,POINT(-87.7545316672458 41.9533535045639),-87.75453167,41.9533535,
E Bene Pace,4340,N Marmora Ave,,,,Chicago,,Out of Business,Social Services & Political Advocacy,Other social service,Yes,2019,Scls Edctl Services N  wrong #,773-401-6686,,POINT(-87.7745709612104 41.9597729999652),-87.77457096,41.959773,
E Mortgage,5632,W Lawrence Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,Mtg Bkrs Corrspndn,773-616-1659,,POINT(-87.7688228608963 41.9677835116609),-87.76882286,41.96778351,
E.S. Electronic Service,3333,N Central Ave,,,,Chicago,,Active,Trade Service,Tech service,No,2019,Radio TV Repair,773-794-9542,,POINT(-87.7665736375283 41.941566283136),-87.76657364,41.94156628,
E&B Amusement,5758,W Addison St,,,,Chicago,,Active,Industrial,Parts,No,2019,Cn-Oprtd Amsmnt DVC,773-777-1177,,POINT(-87.7706117003761 41.9459109985408),-87.7706117,41.945911,
E&G Hardwood Flooring,5235,W Waveland Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Floor Covering Strs,773-732-8191,,POINT(-87.7584103321312 41.9478045215089),-87.75841033,41.94780452,
E&J Auto Service & Tires,5738,W Irving Park Rd,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Gnrl Atmtve RPR Shp,773-725-9414,,POINT(-87.7613861506302 41.9458515141868),-87.76138615,41.94585151,
Easy Cash,3201,N Cicero Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Pawn shop,No,2019,Used Merch Stores,773-685-3988,,POINT(-87.7468260418078 41.9390098639537),-87.74682604,41.93900986,
Easy Limo Chicago,5018,W Agatite Ave,,,,Chicago,,Active,"Wholesale, storage and transit","Taxi, limo and similar",Yes,2019,Lcl Pass Trans Nec,773-964-2505,,POINT(-87.7532624995646 41.9615825113631),-87.7532625,41.96158251,
Easy Maid,5423,W Montrose Ave,,,,Chicago,,Out of Business,Trade Service,Indoor service,No,2019,Bldng Maint Svc Ne,207-518-0820,,POINT(-87.7630107394484 41.9604430741348),-87.76301074,41.96044307,
Easy Street Pizza & Beer Garden,3750,N Central Ave,,,,Chicago,,Active,Dining,Bar-grill,No,2019,Eating Places,773-993-0464,,POINT(-87.7669093262719 41.9492150467863),-87.76690933,41.94921505,
EB Construction & Remodeling,4724,W Belmont Ave,,,,Chicago,60641,Active,Trade Service,Building trades,No,2019,,312-803-4900,,POINT(-87.7448945 41.9391091),-87.7448945,41.9391091,
Ecua Techs,5603,W Irving Park Rd,,,,Chicago,,Active,Retail,Phones,No,2019,,773-592-1262,,POINT(-87.767162121176 41.9530964577253),-87.76716212,41.95309646,
Ed Nelson,5117,W Hutchinson St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,Yes,2019,Investment Advice,773-545-5244,,POINT(-87.7555531361654 41.9578755211212),-87.75555314,41.95787552,
Edit House Chicago,5325,W Berenice Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Bus  Services  Nec,312-505-5333,,POINT(-87.760583580484 41.9504844882415),-87.76058358,41.95048449,
EDS Remodeling,5418,W Dakin St,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Sngl-Fam Hsng Cnstr,773-545-6070,,POINT(-87.7628919444387 41.9523974934666),-87.76289194,41.95239749,
Eduardo Pereyra,4708,N Milwaukee Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,Insurance Agnts Sv,773-427-4610,,POINT(-87.7593949431748 41.9662633215208),-87.75939494,41.96626332,
Edward Whitefield Attorney at Law,3823,N Cicero Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,No,2019,Legal  Services,773-286-3989,,POINT(-87.7471866219696 41.9505216184214),-87.74718662,41.95052162,
Efficient Cleaning Services,4015,N Leclaire Ave,,,,Chicago,,Active,Trade Service,Indoor service,Yes,2019,Bldng Maint Svc Ne,773-671-2779,,POINT(-87.7546645640089 41.9538871987428),-87.75466456,41.9538872,
EInstein Plumbing,6310,W Cuyler Ave,,,,Chicago,,Out of Business,Trade Service,Building trades,Yes,2019,Plbng Htng Air-Co,815-404-9473,,POINT(-87.7846315282506 41.9538815188802),-87.78463153,41.95388152,
El Asadero Colombiano,4800,N Central ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,,773-283-8323,,POINT(-87.7675274866633 41.9679539997228),-87.76752749,41.967954,
El Gordo Restaurant,5746,W Belmont Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-286-8608,,POINT(-87.7707225713467 41.9385906013295),-87.77072257,41.9385906,
El Taco Feliz Taqueria,5439,W Addison St,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-283-4377,,POINT(-87.7633608039315 41.9458944886632),-87.7633608,41.94589449,
El Trebol Natura and Body,4855,W Irving Park Rd,,,,Chicago,,Out of Business,Retail,Other food,No,2019,Misc Food Stores,773-283-3393,,POINT(-87.7487890736043 41.9533015669709),-87.74878907,41.95330157,
Electric Motor Corporation,3865,N Milwaukee Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Armtre Rewndng Shps,773-725-1050,,POINT(-87.7437845115458 41.9512930188053),-87.74378451,41.95129302,
Electronic Engineers,5530,W Belmont Ave,,,,Chicago,,Active,Retail,Electronics & appliances,No,2019,Radio TV Repair,773-202-0909,,POINT(-87.7653318352256 41.93861548592),-87.76533184,41.93861549,
Elinor Building Corporation,3216,N Cicero Ave,,,,Chicago,,Active,Service or Programmed Residential Space,Hotel,No,2019,Office Equipment,773-283-3100,,POINT(-87.7469109541617 41.9394060002915),-87.74691095,41.939406,
Elite Bartending School,4836,W Irving Park Rd,,,,Chicago,,Active,Childcare and Schools,Trade school,No,2019,Scls Edctl Services N,773-853-0549,,POINT(-87.7484734181899 41.9534565592373),-87.74847342,41.95345656,
Elite Enterprises,5350,W Belmont Ave,,,,Chicago,,Out of Business,Trade Service,Vehicle services,No,2019,Atmtve RPR Shps Ne,773-794-1212,,POINT(-87.7610425288643 41.9386595117084),-87.76104253,41.93865951,
Elite Midwest Homes,6351,W Montrose Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,P.O. Box,773-691-5885,,POINT(-87.7860946430999 41.9601422072888),-87.78609464,41.96014221,
Elite Painters,6351,W Montrose Ave,,,,Chicago,,Unknown,Trade Service,Indoor service,No,2019,"P.O. Box, no answer",312-937-3781,,POINT(-87.7860946430999 41.9601422072888),-87.78609464,41.96014221,
Elite Physique Studio,5501,W Montrose Ave,,,,Chicago,,Active,Fitness,Fitness art,No,2019,Physcl Ftnss Faclts,773-812-7042,,POINT(-87.7650205806578 41.9604825137764),-87.76502058,41.96048251,
Elite Strength & Fitness,5757,N Lincoln Ave,,,,Chicago,,Active,Fitness,Trainer,Yes,2019,Physcl Ftnss Faclts,224-330-9670,,POINT(-87.7503104998954 41.9442544826218),-87.7503105,41.94425448,
"Elizabeth Wieckiewicz, MD",5025,W Irving Park Rd,,,,Chicago,,Out of Business,Health Services,Out-patient,No,2019,Ofcs Clns of Mdl D,773-342-0824,,POINT(-87.7532720549443 41.9533125212817),-87.75327205,41.95331252,
Elle Cleaning Services,6351,W Montrose Ave,,,,Chicago,,Unknown,Trade Service,Indoor service,No,2019,"P.O. Box, number disconnected",312-809-8616,,POINT(-87.7860946430999 41.9601422072888),-87.78609464,41.96014221,
Elpol Electric,5122,W Belmont Ave,,,,Chicago,,Out of Business,Trade Service,Building trades,No,2019,Electrical Work,773-987-5041,,POINT(-87.7552731932752 41.9387414857277),-87.75527319,41.93874149,
Emerald Office,6146,W Lawrence Ave,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,,773-822-3575,,POINT(-87.7815033896154 41.9675724457742),-87.78150339,41.96757245,
Emilias Cleaning,5237,W Pensacola Ave,,,,Chicago,,Active,Trade Service,Indoor service,Yes,2019,Repair Services Nec,773-704-4564,,POINT(-87.7588828324959 41.9596265394144),-87.75888283,41.95962654,
Emilys Carpet Cleaning,4750,N Milwaukee Ave,,,,Chicago,,Out of Business,Trade Service,Disposal,No,2019,Crpt Uphlstry Clng,773-353-8135,,POINT(-87.7598847325154 41.9668218553087),-87.75988473,41.96682186,
Eminent Property,6233,W Montrose Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,Management  Services,312-971-7368,,POINT(-87.7831835554037 41.960248514142),-87.78318356,41.96024851,
Empatia Care,3929,N Central Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Ofcs Clns of Mdl D,773-794-1921,,POINT(-87.7669370384001 41.9519977540402),-87.76693704,41.95199775,
Empire Renovation,5939,W Montrose Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,,800-293-9213,,POINT(-87.7761660304901 41.9602790201407),-87.77616603,41.96027902,
Endodontic Associates,5530,W Montrose Ave,,,,Chicago,,Active,Health Services,Dentist,No,2019,Ofcs Clns of Dntst,773-725-0130,,POINT(-87.7660239449312 41.9605115113362),-87.76602394,41.96051151,
Energy Fitness Active Arts Center,4222,N Milwaukee Ave,,,,Chicago,,Out of Business,Fitness,Fitness art,No,2019,Physcl Ftnss Faclts,773-879-0063,,POINT(-87.7519876518359 41.9577241649547),-87.75198765,41.95772416,
Engine 94 Fire Station,5758,W Grace St,,,,Chicago,,Active,Public Services,City Fire Station,No,2019,Fire Protection,773-736-1098,,POINT(-87.7714322242515 41.9495628362999),-87.77143222,41.94956284,
Enigma,4906,W Irving Park Rd,,,,Chicago,,Active,Arts and Entertainment,Other,No,2019,,773-732-4217,,POINT(-87.7501799998374 41.9534075044372),-87.75018,41.9534075,
Enterprise,4417,N La Crosse Ave,,,,Chicago,,Out of Business,"Wholesale, storage and transit",Vehicle rental,Yes,2019,Bus Consulting Nec,312-719-7725,,POINT(-87.7487435389009 41.961267198721),-87.74874354,41.9612672,
Enterprise Rent-A-Car,5358,W Irving Park Rd,,,,Chicago,,Active,"Wholesale, storage and transit",Vehicle rental,No,2019,Passenger Car Rntl,773-283-1001,,POINT(-87.7618112684569 41.9533132414589),-87.76181127,41.95331324,
Envios De Dinero,4762,W Belmont Ave,,,,Chicago,60641,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,No,2019,,,,POINT(-87.7463193 41.9390051),-87.7463193,41.9390051,
EPHC,4253,N Milwaukee Ave,,,,Chicago,,Out of Business,Health Services,Other,No,2019,Hlth Alld Services Ne,773-588-0907,,POINT(-87.7523852318076 41.9583234557506),-87.75238523,41.95832346,
Erdos & Association,2224,W Touhy Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,Yes,2019,Legal  Services,773-293-7708,,POINT(-87.7562409474324 41.96699163928),-87.75624095,41.96699164,
Ergoclean,6305,W Gunnison St,,,,Chicago,,Out of Business,Trade Service,Other repair,Yes,2019,Repair Services Nec,773-297-4000,,POINT(-87.7859222743632 41.9684045464978),-87.78592227,41.96840455,
Eric Craig Studios,5222,W Windsor Ave,,,,Chicago,,Active,Trade Service,Photo studio,Yes,2019,Photo Stdios Prtrt,773-282-9667,,POINT(-87.7577135871187 41.963104507819),-87.75771359,41.96310451,
Erickson Design,1229,N North Branch St,303,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Bus  Services  Nec,773-283-4988,,POINT(-87.7768460389906 41.9562361987456),-87.77684604,41.9562362,
Ernst Prussing Elementary School,4650,N Menard Ave,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,Elmntry Scndry Scl,773-534-3460,,POINT(-87.7723284662239 41.9658749999356),-87.77232847,41.965875,
Esquivel Remodeling,4915,W Addison St,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Sngl-Fam Hsng Cnstr,773-540-7560,,POINT(-87.7504315811176 41.9460455395185),-87.75043158,41.94604554,
Essex Insurance Agency,5616,W Irving Park Rd,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,Insurance Agnts Sv,773-202-0027,,POINT(-87.7677798665457 41.9532420674668),-87.76777987,41.95324207,
Established Auto Service & Sales,5200,W Belmont Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,,773-853-0659,,POINT(-87.756871112011 41.9387234858659),-87.75687111,41.93872349,
Ettumanoorappan,4401,N Cicero Ave,,,,Chicago,,Out of Business,Trade Service,Vehicle services,No,2019,Carwashes,773-545-7292,,POINT(-87.7474766412624 41.9607134999152),-87.74747664,41.9607135,
Euro Flooring & Remodeling,5236,W Berteau Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Floor Covering Strs,773-562-5008,,POINT(-87.7587614997454 41.9569574858787),-87.7587615,41.95695749,
Euro Food Deals,5934,W School St,,,,Chicago,,Active,Retail,Other food,Yes,2019,Grocery Stores,224-723-2111,,POINT(-87.7752616381031 41.9403164857059),-87.77526164,41.94031649,
Eurolux Cleaning Services,5726,W Lawrence Ave,,,,Chicago,,Active,Trade Service,Other repair,Yes,2019,Repair Services Nec. Called and confirmed,773-312-0572,,POINT(-87.7708524443806 41.9677574862996),-87.77085244,41.96775749,
Euromex Mortgage,5411,W Addison St,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,No,2019,Loan Brokers,773-724-2000,,POINT(-87.7623840001461 41.9459015396042),-87.762384,41.94590154,
European Auto Repair & Collision,3515,N Cicero Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Intrnl Cmb Engs Ne,773-930-3189,,POINT(-87.7469813003333 41.9450691476858),-87.7469813,41.94506915,
Eurosonic,3938,N Milwaukee Ave,,,,Chicago,,Active,Trade Service,Disposal,No,2019,Bldng Maint Svc Ne,773-278-6900,,POINT(-87.7455766137067 41.9523169045602),-87.74557661,41.9523169,
Eva's Beauty Salon,6350,W Irving Park Rd,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-283-4270,,POINT(-87.7860890564771 41.9529335118557),-87.78608906,41.95293351,
Evaluation Zone,6103,W Montrose Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,Rl Estate Agents Managers,773-647-1992,,POINT(-87.7797232233697 41.9602845137305),-87.77972322,41.96028451,
Evan Miranda Construction,5428,W Dakin St,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Sngl-Fam Hsng Cnstr,773-501-0477,,POINT(-87.7632204448633 41.9523794934514),-87.76322044,41.95237949,
Evans Gzesh,4165,N Milwaukee Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Accountant,No,2019,Acctng Audtng Bkp,773-481-1115,,POINT(-87.7508996860256 41.9566066577461),-87.75089969,41.95660666,
Eva�s Hair Cut,5259,W Montrose Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,Beauty Shops,312-934-7758,,POINT(-87.759101815711 41.9605081159303),-87.75910182,41.96050812,
Ever Clinic,4952,W Irving Park Rd,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Hlth Alld Services Ne,773-942-6141,,POINT(-87.7516913605057 41.9533895040392),-87.75169136,41.9533895,
Everyone's Family Dental,3445,N Central Ave,,,,Chicago,,Active,Health Services,Dentist,No,2019,Ofcs Clns of Dntst,773-205-0800,,POINT(-87.7666264899081 41.9435403174205),-87.76662649,41.94354032,
Evo Entertainment,4935,W School St,,,,Chicago,,Active,Arts and Entertainment,Performers & arts instructors,Yes,2019,Entrs Entrtnmnt Gr,312-388-2326,,POINT(-87.7508726647019 41.9405655142087),-87.75087266,41.94056551,
EW Murphy & Associates,4626,W Grace St,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Rfng Sdng Sht Mtl,773-481-0919,,POINT(-87.7436237517375 41.9498375112942),-87.74362375,41.94983751,
Excel Insurance Brokers,5150,W Belmont Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,,773-777-4700,,POINT(-87.7562190563873 41.9387877225697),-87.75621906,41.93878772,
