Name,BuildingNumber,Street,Unit,Fraction,GeoArea,City,Zip,PlaceStatus,PlaceType,PlaceSubType,PrivateResidence,MappedYear,Note,PhoneNumber,Email,Geolocation,Lng,Lat,Website
Home Improvement,8020,S Vernon Ave,,,,Chicago,60619,Out of Business,Trade Service,Building trades,Yes,2019,,773-616-7511,,POINT(-87.6139518 41.7486097),-87.6139518,41.7486097,
Honey Bees House of Learning,8512,S Ingleside Ave,,,,Chicago,60619,Out of Business,Childcare and Schools,Home daycare,Yes,2019,Insurance Agnts Sv,773-488-0035,,POINT(-87.6015305 41.7398404),-87.6015305,41.7398404,
Honey K's Salon,325,E 79th St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-488-3850,,POINT(-87.6170573 41.7509417),-87.6170573,41.7509417,
Honey's Personal Touch Catering,8042,S Vernon Ave,,,,Chicago,,Active,Arts and Entertainment,Hall-party-cater,Yes,2019,,773-651-1693,,POINT(-87.6138915 41.748044),-87.6138915,41.748044,
Hookup Cell Phones & Clothes,8250,S Cottage Grove Ave,,,,Chicago,,Active,Retail,Small mixed,No,2019,Mtn Pict Tape Dist,773-487-0200,,POINT(-87.6052818 41.7441124),-87.6052818,41.7441124,
Huggies Huggable Daycare,431,E 87th St,,,,Chicago,,Unknown,Childcare and Schools,Home daycare,Yes,2019,Not a working phone,773-994-6500,,POINT(-87.6132576 41.7363523),-87.6132576,41.7363523,
I Love America Trucking,20,E 84th St,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,Jewelry Stores,773-551-1573,,POINT(-87.6234334 41.7419913),-87.6234334,41.7419913,
Icwen,840,E 87th St,Ste 206,,,Chicago,,Active,Social Services & Political Advocacy,Other,No,2019,Retail Bakeries,773-224-0454,,POINT(-87.6031821 41.7368351),-87.6031821,41.7368351,
Illinois Department of Human Services - Family Community Resource Center in Cook County - Southeast,8001,S Cottage Grove Ave,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,,773-602-4200,,POINT(-87.604829 41.7490617),-87.604829,41.7490617,
Image 79 Salon,7911,S Cottage Grove Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-723-8449,,POINT(-87.604929 41.7508925),-87.604929,41.7508925,
Image Corner,7900,S Cottage Grove Ave,,,,Chicago,,Active,Retail,Clothing,No,2019,Footwear Cut Stock,773-483-2070,,POINT(-87.6054458 41.7511744),-87.6054458,41.7511744,
Iman African Braids Invisiweave,8226,S Cottage Grove Ave,,,,Chicago,60619,Out of Business,Personal Service,Beauty,No,2019,,773-723-9931,,POINT(-87.6052459 41.7449125),-87.6052459,41.7449125,
Iman African Hair Braiding,8230,S Cottage Grove Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-723-9931,,POINT(-87.605433 41.744845),-87.605433,41.744845,
In Remembrance Printing,8244,S Cottage Grove Ave,,,,Chicago,,Out of Business,Retail,Office supplies,No,2019,Plbng Htng Air-Co,773-651-0007,,POINT(-87.6053297 41.7444596),-87.6053297,41.7444596,
Inc Academy,8406,S Wabash Ave,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,Hobby Toy Game Sh,773-266-4514,,POINT(-87.6230632 41.7415593),-87.6230632,41.7415593,
Infinite Styles Barber and Beauty Salon,8727,S State St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,,,POINT(-87.623784 41.73555),-87.623784,41.73555,
Infinite Touch,231,E 79th St,,,,Chicago,60619,Out of Business,Personal Service,Massage,No,2019,Gaslne Svc Stations,773-842-2559,,POINT(-87.6185286 41.7509739),-87.6185286,41.7509739,
Infinite Touch of Chicago,8058,S Yale Ave,FL 1,,,Chicago,60620,Out of Business,Personal Service,Massage,Yes,2019,State Commercial Banks,773-842-2559,,POINT(-87.6308426 41.7473258),-87.6308426,41.7473258,
Ingleside Developmental Daycare,8207,S Ingleside Ave,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,Rdo Tv Electrnc S,773-527-9208,,POINT(-87.6010851 41.7455263),-87.6010851,41.7455263,
Ingleside Food,921,E 79th St,,,,Chicago,60619,Out of Business,Retail,Convenience,No,2019,,,,POINT(-87.6018695 41.7511346),-87.6018695,41.7511346,
Ink My Image Tattoo and Piercing,549,E 79th St,,,,Chicago,,Active,Personal Service,Body art,No,2019,,,,POINT(-87.6109531466641 41.7510948290953),-87.61095315,41.75109483,
Inspired to Live Again Foundation,635,E 84th St,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,Yes,2019,Nondurable Gds Nec,773-936-8488,,POINT(-87.6086787 41.7418661),-87.6086787,41.7418661,
Instrumental Solutions,9200,S Dauphin Ave,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,Eating Places,773-891-4531,,POINT(-87.6029779 41.7274189),-87.6029779,41.7274189,
InsureOne,100,W 87th St,Ste B5,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,Ofcs Clns of Mdl D  Pharmacy,773-994-9250,,POINT(-87.6270117 41.7365184),-87.6270117,41.7365184,
Interior Achitectures,8123,S St Lawrence Ave,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,Sngl-Fam Hsng Cnstr,773-651-8107,,POINT(-87.6096414 41.7468396),-87.6096414,41.7468396,
Interior Redesign Industry Specialists,8,E 90th St,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,,312-952-9390,,POINT(-87.6236706 41.7311252),-87.6236706,41.7311252,
J-Bees,112,W 87th St,L4,,,Chicago,,Active,Retail,Clothing,No,2019,Waxing,773-483-9961,,POINT(-87.6274302 41.7376361),-87.6274302,41.7376361,
J&K Roadside Service,9036,S Martin Luther King Dr,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,grace called 8/24. phone disconnected,773-828-3441,,POINT(-87.6146754 41.7298901),-87.6146754,41.7298901,
Jackson Development,8641,S Ingleside Ave,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,Beauty Shops,773-651-9543,,POINT(-87.6008746 41.7372613),-87.6008746,41.7372613,
Jackson Hewitt Tax Services,724,E 87th St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Accountant,No,2019,Lmbr Bldng Mtrls,773-474-1040,,POINT(-87.6061201 41.7369354),-87.6061201,41.7369354,
Jackson Hewitt Tax Services,221,E 79th St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,,773-723-1000,,POINT(-87.618855 41.7508773),-87.618855,41.7508773,
"Jacqueline Haimes, MD",9,E 90th St,,,,Chicago,60619,Out of Business,Health Services,Out-patient,Yes,2019,No indication of business,847-328-4000,,POINT(-87.6234778 41.7307713),-87.6234778,41.7307713,
James Funeral Home,8138,S Cottage Grove Ave,,,,Chicago,60619,Out of Business,Trade Service,Funeral,No,2019,,773-783-5939,,POINT(-87.605471 41.746438),-87.605471,41.746438,
Jay Beautiful Hair,7914,S Evans Ave,,,,Chicago,60619,Out of Business,Personal Service,Beauty,Yes,2019,Carwashes,773-653-1273,,POINT(-87.6067 41.7507522),-87.6067,41.7507522,
JDL Service Consultants,8610,S Rhodes Ave,,,,Chicago,60619,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,No answer no web presence,773-874-7868,,POINT(-87.611793 41.737972),-87.611793,41.737972,
Jeb Quality Business Cards,8249,S Evans Ave,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,Bus Consulting Nec,773-846-3981,,POINT(-87.6059019 41.744439),-87.6059019,41.744439,
Jenkins Institute of Love,8907,S Cottage Grove Ave,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,,773-723-3938,,POINT(-87.6044046 41.7326896),-87.6044046,41.7326896,
Jewel Osco,87,W 87th St,,,,Chicago,,Active,Retail,Large grocery,No,2019,Video Tape Rental,773-487-8700,,POINT(-87.627888 41.7351998),-87.627888,41.7351998,
Jiffy Taxi Cabs,8000,S Martin Luther King Dr,,,,Chicago,60619,Out of Business,"Wholesale, storage and transit","Taxi, limo and similar",No,2019,Eating Places,773-487-9000,,POINT(-87.6154321 41.7490097),-87.6154321,41.7490097,
Johnson's Auto Repair,920,E 87th St,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,,773-874-9436,,POINT(-87.601569 41.7370037),-87.601569,41.7370037,
JPE Day Care Center,8625,S Cottage Grove Ave,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,,773-994-1300,,POINT(-87.604472 41.737672),-87.604472,41.737672,
Jrc Cleaning,7950,S Calumet Ave,,,,Chicago,60619,Out of Business,Trade Service,Indoor service,Yes,2019,Jewelry Stores,,,POINT(-87.6168831 41.749603),-87.6168831,41.749603,
Jumpstart Learning Daycare,8037,S Indiana Ave,,,,Chicago,60619,Out of Business,Childcare and Schools,Home daycare,Yes,2019,Drpry Hrdwr Blind,773-310-1643,,POINT(-87.6193128 41.7480987),-87.6193128,41.7480987,
Jus N Tyme Promos,11,E 90th St,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,,773-840-4407,,POINT(-87.6233674 41.7308215),-87.6233674,41.7308215,
Just Like Home Baldwin's Daycare,301,E 79th St,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,Repair Services Nec,773-783-0955,,POINT(-87.617902 41.750769),-87.617902,41.750769,
K&J Realty Management,9206,S Cottage Grove Ave,,,,Chicago,60619,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,Tax Retrn Prep Services,773-873-9000,,POINT(-87.6048485 41.7272354),-87.6048485,41.7272354,
Kam's Chop Suey,7,E 83rd St,,,,Chicago,,Active,Dining,Fast Food,No,2019,Cn-Oprtd Lndrs Cln,773-994-8807,,POINT(-87.6239405 41.7432973),-87.6239405,41.7432973,
Karate,451,E 79th St,,,,Chicago,,Active,Personal Service,Psychic,No,2019,,773-793-1253,,POINT(-87.6128454 41.7510077),-87.6128454,41.7510077,
Karen Williams,8916,S Dauphin Ave,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,Retail Bakeries,773-370-8235,,POINT(-87.6024564 41.732513),-87.6024564,41.732513,
Kathy's Hair Clinic,529,E 79th St,,,,Chicago,,Out of Business,Personal Service,Beauty,No,2019,,773-994-9610,,POINT(-87.610939 41.7510301),-87.610939,41.7510301,
Kcamlaed Consulting,8142,S Prairie Park Pl,Ste B,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,Lcl Pass Trans Nec,708-333-2498,,POINT(-87.618856 41.7459946),-87.618856,41.7459946,
KCH Painting & Construction,8608,S Prairie Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Management  Services,773-846-1839,,POINT(-87.6182137 41.7379513),-87.6182137,41.7379513,
Keba Designs,541,E 79th St,,,,Chicago,60619,Out of Business,Personal Service,Beauty,No,2019,,773-301-4575,,POINT(-87.6108524 41.7510209),-87.6108524,41.7510209,
Keba Designs,723,E 79th St,,,,Chicago,60619,Out of Business,Retail,Clothing,No,2019,,773-994-6511,,POINT(-87.6065969 41.751001),-87.6065969,41.751001,
Kendra Cares Self Development,116,W 83rd St,,,,Chicago,60620,Out of Business,Unknown,Unknown,Yes,2019,Bus  Services  Nec,773-552-0551,,POINT(-87.6276038 41.7438003),-87.6276038,41.7438003,
KFC,8307,S Martin Luther King Dr,,,,Chicago,,Active,Dining,Fast Food,No,2019,Musical Instrmt Str,773-873-9557,,POINT(-87.6143437 41.7434024),-87.6143437,41.7434024,
Khadijia,8553,S Cottage Grove Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,312-478-3813,,POINT(-87.6046556 41.7387303),-87.6046556,41.7387303,
Kids R People Too,8415,S Wabash Ave,,,,Chicago,60619,Out of Business,Childcare and Schools,Home daycare,Yes,2019,Ofcs Hlth Prnrs Ne,773-651-6451,,POINT(-87.6223594 41.7413991),-87.6223594,41.7413991,
Kim's Beauty Supply,749,E 79th St,,,,Chicago,60619,Out of Business,Personal Service,Beauty,Yes,2019,,,,POINT(-87.6057841 41.7511311),-87.6057841,41.7511311,
King's Kiddie Kingdom 3,207,E 79th St,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,,773-952-4512,,POINT(-87.619373 41.750788),-87.619373,41.750788,
KJ O'Neil Salon,352,E 87th St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-966-4654,,POINT(-87.6156103 41.7366342),-87.6156103,41.7366342,
Klear Kut Graphics,215,E 90th Pl,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,,773-846-8186,,POINT(-87.6182733 41.7298833),-87.6182733,41.7298833,
Knox Allen W Dds Mba Dental,8222,S Martin Luther King Dr,,,,Chicago,60619,Out of Business,Health Services,Dentist,Yes,2019,Windows plastered over and phone sounds disconnected  Eating Places,312-339-3738,,POINT(-87.6153596 41.7449662),-87.6153596,41.7449662,
Krystal's,7929,S State St,,,,Chicago,60619,Out of Business,Retail,Crafts,No,2019,No sign,,,POINT(-87.624091 41.750061),-87.624091,41.750061,
Kudus Health Food,8515,S Cottage Grove Ave,,,,Chicago,,Active,Retail,Small Grocery,No,2019,"no answer, signs on front",773-994-1754,,POINT(-87.6045397 41.7397475),-87.6045397,41.7397475,
L&B Properties,7936,S Ingleside Ave,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,,773-488-4407,,POINT(-87.6019591 41.750111),-87.6019591,41.750111,
La Submarine,8603,S Cottage Grove Ave,,,,Chicago,,Active,Dining,Fast Food,No,2019,Travel Agencies,773-651-0547,,POINT(-87.6045538 41.7383089),-87.6045538,41.7383089,
La's Day Care,617,E 89th Pl,,,,Chicago,60619,Out of Business,Childcare and Schools,Home daycare,Yes,2019,Lumbr Plywd Millw,,,POINT(-87.6088313 41.7317999),-87.6088313,41.7317999,
Ladies First Ryders,7925,S St Lawrence Ave,,,,Chicago,60619,Out of Business,Arts and Entertainment,Social club,Yes,2019,,708-230-1461,,POINT(-87.6097089 41.750426),-87.6097089,41.750426,
Lakeshore Window,924,E 84th St,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,Rfng Sdng Sht Mtl,773-994-7484,,POINT(-87.601817 41.742447),-87.601817,41.742447,
Lambert Construction,8812,S Cottage Grove Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Open for 13 years 7.25.19,,,POINT(-87.6048338561864 41.7344196765273),-87.60483386,41.73441968,
Lane Bryant,712,E 87th St,Ste 8,,,Chicago,,Active,Retail,Clothing,No,2019,Eating Places,773-874-0003,,POINT(-87.605867 41.737091),-87.605867,41.737091,
Langston Memorial Services,8153,S Prairie Ave,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,Grocery Stores,773-723-7301,,POINT(-87.6177316 41.7458508),-87.6177316,41.7458508,
Larry's Barber College,701,E 79th St,,,,Chicago,,Active,Childcare and Schools,Trade school,Yes,2019,,773-602-1732,,POINT(-87.6074137 41.7510973),-87.6074137,41.7510973,
Law Office of Michael Anthony Lowe,445,E 87th St,,,,Chicago,60619,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,No,2019,Transportation  Services Ne  PO Box,773-783-5597,,POINT(-87.612679 41.7363014),-87.612679,41.7363014,
Law Office Quentin Banks,437,E 87th St,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,"This business seems to have been moved to Antioch, IL",773-220-9895,,POINT(-87.6130647 41.7363094),-87.6130647,41.7363094,
Lawanda Travel,620,E 93rd St,,,,Chicago,,Unknown,Arts and Entertainment,Travel,Yes,2019,Web presence but no answer on phone,707-690-7750,,POINT(-87.6084569 41.7258502),-87.6084569,41.7258502,https://evotravelagent.com/mzlawandayour
Le Chateau Cut Ups,305,E 79th St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-723-7191,,POINT(-87.6176994971428 41.7510084886509),-87.6176995,41.75100849,
Le Club,8629,S Cottage Grove Ave,,,,Chicago,,Active,Retail,Clothing,No,2019,,773-723-8555,,POINT(-87.604471 41.737603),-87.604471,41.737603,
LEAPS of Learning Child Care Center,9011,S Cottage Grove Ave,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,Civic Social Assns,773-873-1700,,POINT(-87.6043773 41.7307151),-87.6043773,41.7307151,
Leon's Barber Shop,8911,S Cottage Grove Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-487-9807,,POINT(-87.6043854 41.732592),-87.6043854,41.732592,
Let's Flip Chicago,451,W 79th St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,,866-363-4935,,POINT(-87.6363132 41.7506146),-87.6363132,41.7506146,
Lezelegance Magazine,8334,S Ellis Ave,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,Mtg Bkrs Corrspndn,312-450-9710,,POINT(-87.6003099 41.7428864),-87.6003099,41.7428864,
Liberty Tax Service,807,E 79th St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Accountant,No,2019,Sptg Gds Bcyle Shp,773-602-1040,,POINT(-87.6047856 41.7511872),-87.6047856,41.7511872,
Liberty Tax Service,8557,S Cottage Grove Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Accountant,No,2019,,773-783-1040,,POINT(-87.604489 41.7385949),-87.604489,41.7385949,
Licorice Lounge,607,E 87th St,,,,Chicago,,Active,Arts and Entertainment,Club-lounge-bar,No,2019,,773-962-2000,,POINT(-87.609349 41.7364165),-87.609349,41.7364165,
Life Line Tropical Juice,8209,S Cottage Grove Ave,,,,Chicago,,Out of Business,Dining,Cafe-Bakery-Specialty,No,2019,,773-723-8221,,POINT(-87.6046572 41.7454064),-87.6046572,41.7454064,
Life's a Treasure,609,E 83rd Pl,,,,Chicago,,Active,Retail,Gift-art-ethnic,Yes,2019,Rl Estate Agents Managers,773-297-8723,,POINT(-87.6090423 41.7428193),-87.6090423,41.7428193,
Lifted Hands Child Care Development Center,8356,S Lafayette Ave,,,,Chicago,,Active,Childcare and Schools,Home daycare,Yes,2019,Insurance Agnts Sv,,,POINT(-87.6258686 41.7419378),-87.6258686,41.7419378,
Lil People's Palace Day Care,8430,S Indiana Ave,,,,Chicago,60619,Out of Business,Childcare and Schools,Home daycare,Yes,2019,Bus  Services  Nec,773-488-8850,,POINT(-87.6195115 41.7408638),-87.6195115,41.7408638,
Lili's Something Kool,8022,S Cottage Grove Ave,,,,Chicago,,Active,Retail,Liquor,No,2019,,,,POINT(-87.6054077 41.7486463),-87.6054077,41.7486463,
Linda Professional African Hair Braiding,545,E 79th St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,,,POINT(-87.6107265 41.7511152),-87.6107265,41.7511152,
Linda's African Hair Braiding,7902,S Langley Ave,,,,Chicago,60619,Active,Personal Service,Beauty,No,2019,Eating Places,773-488-7811,,POINT(-87.6080182 41.7509735),-87.6080182,41.7509735,
Linda's Daycare,8208,S Perry Ave,,,,Chicago,,Active,Childcare and Schools,Home daycare,Yes,2019,Active Online presence,773-301-9371,,POINT(-87.6271411 41.7451122),-87.6271411,41.7451122,
Little Angels Day Care,8609,S Ingleside Ave,,,,Chicago,60619,Out of Business,Childcare and Schools,Home daycare,Yes,2019,Religious Organizations,847-208-5315,,POINT(-87.6009518 41.7381958),-87.6009518,41.7381958,
Little Charles Bishop,218,E 83rd St,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,Floor Covering Strs,773-723-0165,,POINT(-87.6186958 41.7439275),-87.6186958,41.7439275,
Little Kids Day Care,8414,S Prairie Ave,,,,Chicago,,Unknown,Childcare and Schools,Home daycare,Yes,2019,,773-651-6713,,POINT(-87.6182715 41.7414313),-87.6182715,41.7414313,
Little People's House Daycare,8238,S Ingleside Ave,,,,Chicago,60619,Out of Business,Childcare and Schools,Home daycare,Yes,2019,Ofcs Clns of Mdl D,773-224-5659,,POINT(-87.6016076 41.7446614),-87.6016076,41.7446614,
Little Touch Daycare,8222,S Dobson Ave,,,,Chicago,60619,Out of Business,Unknown,Unknown,Yes,2019,,773-879-2914,,POINT(-87.599258 41.745056),-87.599258,41.745056,
Lively Nails,350,E 87th St,,,,Chicago,60619,Out of Business,Personal Service,Beauty,No,2019,Bus  Services  Nec,773-669-6254,,POINT(-87.615726 41.7366366),-87.615726,41.7366366,
Loop Detective Agency,532,E 88th St,,,,Chicago,60619,Out of Business,Trade Service,Security,Yes,2019,Eating Places,,,POINT(-87.6106732 41.7348605),-87.6106732,41.7348605,
Lucrative Investment Property Services,8042,S Calumet Ave,,,,Chicago,60619,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,,,,POINT(-87.6168445 41.74797),-87.6168445,41.74797,
LURE Boutique,319,E 79th St,,,,Chicago,,Active,Retail,Clothing,No,2019,,847-807-5419,,POINT(-87.6171783 41.7509237),-87.6171783,41.7509237,
Luxurious Traveler,8016,S Vernon Ave,APT 1,,,Chicago,60619,Out of Business,Arts and Entertainment,Travel,Yes,2019,"Recording studio, rehearsal Studio",773-723-5051,,POINT(-87.6139518 41.7487263),-87.6139518,41.7487263,
M & J Realtors,20,E 80th St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,Hsehld Furntr Nec,312-726-9622,,POINT(-87.6236186 41.7492468),-87.6236186,41.7492468,
Macker Worldwide Enterprise,8342,S Lafayette Ave,,,,Chicago,60620,Out of Business,Unknown,Unknown,Yes,2019,Gft Nvlty Svenr S,773-487-1117,,POINT(-87.6258686 41.7423653),-87.6258686,41.7423653,
Mad about Money,7902,S Perry Ave,,,,Chicago,60620,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,Yes,2019,Sklld Nrsng Cr Fclt,,,POINT(-87.627292 41.7506927),-87.627292,41.7506927,
